สถาบัน,วิทยาเขต,รหัสหลักสูตร,คณะ,หลักสูตร,รายละเอียด,สาขา/วิชาเอก,รหัสรับร่วม,รับ,สมัคร,ผ่าน(รอบ1),ผ่าน(รอบ2),คะแนนต่ำสุด,คะแนนสูงสุด,คะแนนต่ำสุด หลังประมวลผลรอบ 2,คะแนนสูงสุด หลังประมวลผลรอบ 2
มหาวิทยาลัยเชียงใหม่,วิทยาเขตหลัก,10040106300502E,คณะวิศวกรรมศาสตร์,วศ.บ.วิศวกรรมระบบสารสนเทศและเครือข่าย,การรับตรงร่วมกัน (รหัส 43661311-วิศวกรรมระบบสารสนเทศและเครือข่าย (นานาชาติ ช่องทาง TCAS)),,,8,50,8,8,52.9280,57.0482,52.9280,57.0482
มหาวิทยาลัยเชียงใหม่,วิทยาเขตหลัก,10040106300701A,คณะวิศวกรรมศาสตร์,วศ.บ.วิศวกรรมเครื่องกล,การรับตรงร่วมกัน (รหัส 4365311-วิศวกรรมเครื่องกล),,,45,"1,165",45,45,57.7098,64.8654,57.6734,64.8654
มหาวิทยาลัยเชียงใหม่,วิทยาเขตหลัก,10040106300701B,คณะวิศวกรรมศาสตร์,วศ.บ.วิศวกรรมเครื่องกล,การรับตรงร่วมกัน (รหัส 4369311-วิศวกรรมเครื่องกล ภาคพิเศษ),,,15,444,15,15,55.2036,57.6120,55.0310,57.6120
มหาวิทยาลัยเชียงใหม่,วิทยาเขตหลัก,10040106300701E,คณะวิศวกรรมศาสตร์,วศ.บ.วิศวกรรมเครื่องกลและการบริหารโครงการวิศวกรรม,การรับตรงร่วมกัน (รหัส 4366311-วิศวกรรมเครื่องกลและการบริหารโครงการวิศวกรรม (นานาชาติ ช่องทาง TCAS)),,,10,98,10,10,50.7753,53.1660,49.5768,52.1403
มหาวิทยาลัยเชียงใหม่,วิทยาเขตหลัก,10040106301601A,คณะวิศวกรรมศาสตร์,วศ.บ.วิศวกรรมไฟฟ้า,การรับตรงร่วมกัน (รหัส 4362311-วิศวกรรมไฟฟ้า),,,20,931,20,20,61.0668,64.9182,60.7366,64.9182
มหาวิทยาลัยเชียงใหม่,วิทยาเขตหลัก,10040106301601B,คณะวิศวกรรมศาสตร์,วศ.บ.วิศวกรรมไฟฟ้า,การรับตรงร่วมกัน (รหัส 43693311-วิศวกรรมไฟฟ้า ภาคพิเศษ),,,20,448,20,20,55.4738,59.1426,55.2686,59.1426
มหาวิทยาลัยเชียงใหม่,วิทยาเขตหลัก,10040106301602E,คณะวิศวกรรมศาสตร์,วศ.บ.วิศวกรรมไฟฟ้าและเทคโนโลยีโครงข่ายไฟฟ้าอัจฉริยะ,การรับตรงร่วมกัน (รหัส 43662311-วิศวกรรมไฟฟ้าและเทคโนโลยีโครงข่ายไฟฟ้าอัจฉริยะ (นานาชาติ ช่องทาง TCAS)),,,20,47,20,17,46.2600,58.0907,46.2600,58.0907
มหาวิทยาลัยเชียงใหม่,วิทยาเขตหลัก,10040106302101A,คณะวิศวกรรมศาสตร์,วศ.บ.วิศวกรรมโยธา,การรับตรงร่วมกัน (รหัส 4361311-วิศวกรรมโยธา),,,25,"1,194",25,25,58.2234,61.7670,58.0846,61.7670
มหาวิทยาลัยเชียงใหม่,วิทยาเขตหลัก,10040106302101E,คณะวิศวกรรมศาสตร์,วศ.บ.วิศวกรรมโยธา,การรับตรงร่วมกัน (รหัส 43663311-วิศวกรรมโยธา (นานาชาติ ช่องทาง TCAS)),,,17,72,17,17,49.4782,54.5613,49.1202,54.5613
มหาวิทยาลัยเชียงใหม่,วิทยาเขตหลัก,10040106302801A,คณะวิศวกรรมศาสตร์,วศ.บ.วิศวกรรมสิ่งแวดล้อม,การรับตรงร่วมกัน (รหัส 4363311-วิศวกรรมสิ่งแวดล้อม),,,5,416,5,5,57.2842,58.3616,57.2022,58.3616
มหาวิทยาลัยเชียงใหม่,วิทยาเขตหลัก,10040106302901A,คณะวิศวกรรมศาสตร์,วศ.บ.วิศวกรรมหุ่นยนต์และปัญญาประดิษฐ์,การรับตรงร่วมกัน (รหัส 4361311-วิศวกรรมหุ่นยนต์และปัญญาประดิษฐ์),,,10,259,10,10,59.3024,64.0190,59.2472,60.5836
มหาวิทยาลัยเชียงใหม่,วิทยาเขตหลัก,10040106303001A,คณะวิศวกรรมศาสตร์,วศ.บ.วิศวกรรมเหมืองแร่,การรับตรงร่วมกัน (รหัส 4366311-วิศวกรรมเหมืองแร่),,,5,223,5,5,57.5602,59.7034,57.5602,59.7034
มหาวิทยาลัยเชียงใหม่,วิทยาเขตหลัก,10040106303501A,คณะวิศวกรรมศาสตร์,วศ.บ.วิศวกรรมอุตสาหการ,การรับตรงร่วมกัน (รหัส 4364311-วิศวกรรมอุตสาหการ),,,30,918,30,30,57.0294,61.9448,56.9586,61.9448
มหาวิทยาลัยเชียงใหม่,วิทยาเขตหลัก,10040106303501B,คณะวิศวกรรมศาสตร์,วศ.บ.วิศวกรรมอุตสาหการ,การรับตรงร่วมกัน (รหัส 43691311-วิศวกรรมอุตสาหการ ภาคพิเศษ),,,55,584,55,55,52.8750,56.5552,52.7210,56.5552
มหาวิทยาลัยเชียงใหม่,วิทยาเขตหลัก,10040106303502E,คณะวิศวกรรมศาสตร์,วศ.บ.วิศวกรรมอุตสาหการและการจัดการโลจิสติกส์,การรับตรงร่วมกัน (รหัส 43664311-วิศวกรรมอุตสาหการและการจัดการโลจิสติกส์ (นานาชาติ ช่องทาง TCAS)),,,20,120,20,20,50.3650,53.5555,50.1553,52.7333
มหาวิทยาลัยเชียงใหม่,วิทยาเขตหลัก,10040106303601A,คณะวิศวกรรมศาสตร์,วศ.บ.วิศวกรรมบูรณาการ,การรับตรงร่วมกัน (รหัส 43611311-วิศวกรรมบูรณาการ),,,5,183,5,5,56.5414,57.0104,56.5414,57.0104
มหาวิทยาลัยเชียงใหม่,วิทยาเขตหลัก,10040108500201A,คณะเกษตรศาสตร์,วท.บ.เกษตรศาสตร์,"การรับตรงร่วมกัน (รหัส 4382311-พืชไร่,พืชสวน,กีฏวิทยา,โรคพืช,ปฐพีศาสตร์, ส่งเสริมและเผยแพร่การเกษตร, เกษตรที่สูงและทรัพยากรธรรมชาติ)",,,132,363,132,132,46.8529,59.2768,46.4204,59.2768
มหาวิทยาลัยเชียงใหม่,วิทยาเขตหลัก,10040108501201A,คณะเกษตรศาสตร์,วท.บ.สัตวศาสตร์,การรับตรงร่วมกัน (รหัส 4383311-สัตวศาสตร์),,,21,367,21,21,53.5385,59.5853,53.3567,59.5853
มหาวิทยาลัยเชียงใหม่,วิทยาเขตหลัก,10040108611101A,คณะเกษตรศาสตร์,วท.บ.เศรษฐศาสตร์เกษตรและธุรกิจเกษตร,การรับตรงร่วมกัน (รหัส 4384311-เศรษฐศาสตร์เกษตรและธุรกิจเกษตร),,,73,304,73,73,50.1922,55.2130,50.0798,55.2130
